Survey_Number,Var_Name,Var_Text
6,GENDER1,3GENDER OF 13TH PERSON (VISITOR)
6,STRESS12,STRESS MANAGEMENT PROGRAM LAST 12 MONTHS
6,TAX,SERVEFAVOR CONSCRIPTION GIVEN TAXES?
6,WORDE,WORD E
6,RELHH13,RELATIONSHIP OF PERSON 13 TO HEAD OF HOUSEHOLD
6,WKPRAISE,R IS LIKELY TO BE PRAISED BY SUPERVISOR
6,VOLCHRTY,R DONE VOLUNTEER WORK FOR A CHARITY
6,DEM10PST,HOW WELL DID DEMOCRACY WORK IN AMERICA TEN YRS AGO  
6,DEM10FUT,HOW WELL WILL DEMOCRACY WORK IN AMERICA IN TEN YRS  
6,GENDER5,GENDER OF 5TH PERSON
6,INCOME,06TOTAL FAMILY INCOME
6,STOCKVAL,TOTAL DOLLAR VALUE OF RS STOCK
6,WORDD,WORD D
6,RELSP2,RELATIONSHIP OF PERSON 2 TO SPOUSE OF HOUSEHOL
6,ROWNGUN,DOES GUN BELONG TO R
6,AVOIDBUY,BOYCOTTED PRODUCTS FOR POL REASONS  
6,POLINT1,HOW INTERESTED IN POLITICS  
7,FRNDSEX,R HAD SEX WITH FRIEND LAST YEAR
7,SEX,SEX5SEX OF SEX PARTNERS LAST FIVE YEARS
7,WORDB,WORD B
7,CONFINAN,CONFID IN BANKS & FINANCIAL INSTITUTIONS
7,RANK,10RS SOCIAL RANK 10 YEARS AGO
7,RELSP1,1RELATIONSHIP OF PERSON 11 TO SPOUSE OF HOUSEHO
7,AIDHOUSE,GOV. SHOULD PROVIDE HOUSING TO POOR
7,RELSP1,3RELATIONSHIP OF PERSON 13 TO SPOUSE OF HOUSEHO
7,WANTJOB1,WHICH JOB WOULD YOU PREFER               
7,COIND10,PARTNERS INDUSTRY CODE (2010)
7,EVCRACK,R EVER USE CRACK COCAINE
7,RELHHD1,RELATION OF 1ST PERSON TO HOUSEHOLD HEAD
7,WORNOJOB,DO YOU WORRY ABOUT NOT FINDING JOB
7,MAR4,MARITAL STATUS OF 4TH PERSON
7,ADVFRONT,SCI RSCH IS NECESSARY AND SHOULD BE SUPPORTED BY FEDERAL GOVT
7,ARTEXBT,DID R GO TO AN ART EXHIBIT IN LAST 12 MONTHS
7,INCOME,16TOTAL FAMILY INCOME
7,FEPRESCH,PRESCHOOL KIDS SUFFER IF MOTHER WORKS
7,RACDIF1,DIFFERENCES DUE TO DISCRIMINATION
7,RELHHD1,1RELATION OF 11TH PERSON (VISITOR) TO HEAD
7,SAMPLE,SAMPLING FRAME AND METHOD
7,SPKHOMO,ALLOW HOMOSEXUAL TO SPEAK
7,LOTR3,I'M ALWAYS OPTIMISTIC ABOUT MY FUTURE
7,CONJUDGE,CONFID. IN UNITED STATES SUPREME COURT
7,OBEY,LAWSHOULD PEOPLE OBEY LAWS WITHOUT EXCEPTN?
7,SUITIME1,HOW MANY YEARS AND MONTHS SINCE CLOSEST SUICIDE
7,SEX,RESPONDENTS SEX
7,CONEDUC,YEDUCATION -- VERSION Z
7,NATRACE,ZIMPROVING CONDITIONS OF BLACKS -- VER Z
7,NEWS,KILLI WOULD ACCEPT JOB THAT REQUIRES NEW SKILLS
7,PRFMGST,DID NOT GO BECAUSE COULDN'T FIND ANYONE TO GO WITH
7,RELATE1,1RELATION OF 11TH PERSON (VISITOR) TO HEAD
7,SOCFREND,SPEND EVENING WITH FRIENDS
7,TAX,PAIDDO AUTHORITIES ENSURE TAXES ARE PAID
7,TAX,POORTAXES ON LOW INCOME PEOPLE TOO HIGH
7,NOUNEMP2, R WOULD ACCEPT POSITION WITH LOWER PAY TO AVOID UNEMPLOYMENT
7,EQUALIZE,GOVTS RESP: REDUCE INCOME DIFFERENCES
7,WORDC,WORD C
7,PRETEEN,HOUSEHOLD MEMBERS 6 THRU 12 YRS OLD
7,WHERE1,0WHERE IS 1OTH PERSON STAYING?
7,GRADTOUNDER,RATIO OF GRADUATE STUDENTS TO UNDERGRADUATE STUDENTS IN COLLEGE RESPONDEN
7,COURTS,YCOURTS DEALING WITH CRIMINALS-VERSION Y
7,REALINC,FAMILY INCOME IN CONSTANT $
7,RACE,CEN2WHAT IS RS RACE 2ND MENTION
7,RELHHD8,RELATION OF 8TH PERSON TO HOUSEHOLD HEAD
7,SCIFROM,MAIN SOURCE OF INFORMATION ABOUT SCIENCE AND TECHNOLOGY
7,GOODLIFE,STANDARD OF LIVING OF R WILL IMPROVE
7,MAIND10,MOTHERS INDUSTRY CODE (NAICS 2007)
7,NOGO1,PERFORMANCE OR EXHIBIT
7,RELHHD7,RELATION OF 7TH PERSON TO HOUSEHOLD HEAD
7,WKWKENDS,DO YOU WORK WEEKENDS
7,BIGBANG2,UNIVERSE EXPANDING SINCE IT BEGAN: TRUE OR FALSE
7,RACE,THMNWHAT RACE/ETH IS OTHER REFERRING TO
7,WORRYJOB,DO YOU WORRY ABOUT LOSING JOB                 
7,NATFARE,YASSISTANCE TO THE POOR -- VERSION Y
7,NUMWOMEN,NUMBER OF FEMALE SEX PARTNERS SINCE 18
7,WWWMIN,OMINUTES PER WEEK USING OTHER COMPUTER WWW
7,INTJOB,IMPORTANCE OF INTERESTING WORK IN A JOB
7,AGE,WEDAGE WHEN FIRST MARRIED
7,RACE,THBLPOINTS ASSIGNED TO BLACK/AFRICAN AMERICAN
7,PHASE,SUBSAMPLING: TWO-PHASE DESIGN.
7,ADVSCHED,HOW FAR IN ADVANCE DO YOU SCHEDULE WORK
7,HSCHEM,R EVER TOOK A HIGH SCHOOL CHEMISTRY COURSE
7,CONINC,FAMILY INCOME IN CONSTANT DOLLARS
7,NATHEAL,IMPROVING & PROTECTING NATIONS HEALTH
7,SPARMS,GOVT SPENDING ON DEFENSE
7,COSECTOR,TYPE OF COLLEGE PARTNER ATTENDED
7,NATAIDY,ASSISTANCE TO OTHER COUNTRIES -- VER Y
7,JOBFIND,1HOW EASY FOR R TO FIND A SAME JOB
7,RELIG,5RELIGIOUS PREFERENCE OF PERSON #5
7,EVOLVED,1HUMANS DEVELOPED FROM EARLIER SPECIES: TRUE OR FALSE
7,NUKEGEN,NUKE POWER DANGER TO ENVIR   
7,INTINTL,INTERESTED IN INTERNATIONAL ISSUES
7,RELIG,4RELIGIOUS PREFERENCE OF PERSON #4
7,RELIG16,RELIGION IN WHICH RAISED
7,PASEI10EDUC,PERCENTAGE OF SOME COLLEGE EDUC IN PAOCC10 BASED ON ACS 2010
7,ABNOMORE,MARRIED--WANTS NO MORE CHILDREN
7,MAJORCOL,THE FIELD OF DEGREE R EARNED
7,SEEKSCI,PROBABLE SOURCE OF INFORMATION ABOUT SCIENTIFIC ISSUES
7,NEWS,FROMMAIN SOURCE OF INFORMATION ABOUT EVENTS IN THE NEWS
7,SEXSEX,5SEX OF SEX PARTNERS LAST FIVE YEARS
7,CORRUPT1,OPINION OF CORRUPTION BY POLITICIAN
7,MOVEAWAY,I WOULD MOVE OUTSIDE THE USA FOR WORK
7,AGE3,AGE OF PERSON #3
7,ARTWHY8,WAS THERE ANOTHER MAJOR REASON IN DECISION TO ATTEND EXHIBIT
7,AWAY7,IS 7TH PERSON STAYING SOMEWHERE ELSE NOW?
7,RELIG,1RELIGIOUS PREFERENCE OF PERSON #1
7,VERSION,VERSION OF QUESTIONNAIRE
7,THNKSELF,TO THINK FOR ONES SELF
7,PAIND10,FATHERS INDUSTRY CODE (NAICS 2007)
7,MAPRES10,MOTHER'S OCCUPATIONAL PRESTIGE SCORE (2010)
7,EMAILHR,EMAIL HOURS PER WEEK
7,SEXORNT,SEXUAL ORIENTATION
7,ACQNTSEX,R HAD SEX WITH ACQUAINTANCE LAST YEAR
7,SPEDUC,"HIGHEST YEAR SCHOOL COMPLETED, SPOUSE"
7,OTH16,OTHER PROTESTANT DENOMINATIONS
7,GETJOB,HOW LIKELY YOU WOULD FIND A JOB               
7,POLINT,EREXPRESSED POLITICAL VIEWS ON INTERNET PAST YEAR
7,RELATE1,3RELATION OF 13TH PERSON (VISITOR) TO HEAD
7,RPLACE,R'S RELATIONSHIP TO HOUSEHOLD HEAD
7,NATCRIMY,LAW ENFORCEMENT -- VERSION Y
7,SPKLANG,1WHAT LANGUAGE(S) DO YOU SPEAK WELL?             
7,PRFMCOST,DID NOT GO DUE TO COST
7,VOEDNCOL,NON-COLLEGE POSTSECONDARY EDUCATION (VOEDNME2)
7,HOPE2,I AM ENERGETICALLY PURSUING MY GOALS
7,ODDS2,TEST OF KNOWLEDGE ABOUT PROBABLITY2
7,WHERE1,2WHERE IS 12TH PERSON (VISITOR) STAYING?
7,WORDF,WORD F
7,MAR12,MARITAL STATUS OF 12TH PERSON (VISITOR)
7,ARTWHY2,IMP OF WANTING TO EXPERIENCE HIGH QUALITY ART IN DECISION TO ATTEND EXHIBIT
7,AWAY1,0IS 10TH PERSON STAYING SOMEWHERE ELSE NOW?
7,SUIYRS2,HOW MANY YEARS SINCE 2ND CLOSEST SUICIDE
7,SCIENTOD,SCIENTISTS ODD AND PECULIAR
7,PRFMATT,3ATTENDED WITH FRIEND
7,MARTYPE,MARITAL TYPE
7,RELIG,RS RELIGIOUS PREFERENCE
7,SPKATH,ALLOW ANTI-RELIGIONIST TO SPEAK
7,TEMPWORK,I WOULD ACCEPT TEMPORARY EMPLOYMENT
7,PRFMWHY8,IMP OF SPECIFIC INDIVID PERFORMER IN DECISION TO ATTEND PERF
7,SCINEWS1,NEWSPAPER PRINTED OR ONLINE
7,OLD7,AGE OF 7TH PERSON
7,NATARMS,"MILITARY, ARMAMENTS, AND DEFENSE"
7,GENDER1,4GENDER OF 14TH PERSON (VISITOR)
7,EDUC,30R USE EDUCATION SITE IN PAST 30 DAYS
7,BIGBANG,2UNIVERSE EXPANDING SINCE IT BEGAN: TRUE OR FALSE
7,RINCOME,RESPONDENTS INCOME
7,OLD1,0AGE OF 1OTH PERSON
7,TAX,SHARESHOULD RICH PAY BIGGER SHARE OF TAXES?
7,HOTCORE,SCI KNOWLEDGE: THE CENTER OF EARTH IS VERY HOT
7,TAXPAID,DO AUTHORITIES ENSURE TAXES ARE PAID
7,SNSMOT2C,THIRD OTHER SOCIAL NETWORK
7,OBEYLAW,SHOULD PEOPLE OBEY LAWS WITHOUT EXCEPTN?
7,WORDJ,WORD J
7,SUINEG2,DID 2ND CLOSEST SUICIDE NEGATIVELY IMPACT YOU
7,DIVORCE,EVER BEEN DIVORCED OR SEPARATED
7,PRFMTRVL,DID NOT GO BECAUSE TOO DIFICULT TO GET THERE
7,RELSP4,RELATIONSHIP OF PERSON 4 TO SPOUSE OF HOUSEHOL
7,PISTOL,PISTOL OR REVOLVER IN HOME
7,INTID,INTERVIEWER ID
7,SPOCC10,SPOUSE CENSUS OCCUPATION CODE (2010)
7,RACE,CEN1WHAT IS RS RACE 1ST MENTION
7,TEENSEX,SEX BEFORE MARRIAGE -- TEENS 14-16
7,NOGO,PERF OR EXHIBIT R WANTED TO GO TO IN PAST 12 MONTHS BUT DID NOT
7,ATTEND,MAFREQ OF R'S MOM'S RELIG SVC ATTENDANCE
7,CESD3,HOW MUCH TIME FELT HAPPY IN PAST WK
7,GUNLAW,FAVOR OR OPPOSE GUN PERMITS
7,HUNT,FISHWENT HUNTING OR FISHING IN LST YR  
7,POLEFF13,HAVE A PRETTY GOOD UNDERSTANDING OF ISSUES              
7,AGE,DSHOULD AGED LIVE WITH THEIR CHILDREN
7,COHRS2,NO. OF HOURS PARTNER USUALLY WORKS A WEEK
7,GENDER3,GENDER OF 3RD PERSON
7,ID,RESPONDENT ID NUMBER                                
7,ATTEND,12FREQ OF R'S RELIG SVC ATTENDANCE AT AGE 12
7,AIDINDUS,GOVTS RESP: ASSIST INDUSTRIAL GROWTH
7,RELATE14,RELATION OF 14TH PERSON (VISITOR) TO HEAD
7,NEWS,30R USE NEWS SITE IN PAST 30 DAYS
7,DEGREE,RS HIGHEST DEGREE
7,GENDER8,GENDER OF 8TH PERSON
7,MAR11,MARITAL STATUS OF 11TH PERSON (VISITOR)
7,SKLTRAIN,R HAD JOB SKILL TRAINING IN THE  PAST 12 MONTHS
7,BORN,WAS R BORN IN THIS COUNTRY
7,GOVTINFO,SHOULD GOVT INFO BE PUBLIC
7,ZODIAC,RESPONDENTS ASTROLOGICAL SIGN
7,SNSMOT2A,FIRST OTHER SOCIAL NETWORK
7,MATESEX,WAS 1 OF RS PARTNERS SPOUSE OR REGULAR
7,GRASS,SHOULD MARIJUANA BE MADE LEGAL
7,CHEMGEN,PESTICIDES DANGER TO ENVIR   
7,GRASS,YSHOULD MARIJUANA BE LEGAL-VERSION Y
7,FAIR,EARNHOW FAIR IS WHAT R EARN ON THE JOB
7,RACE,THNAPOINTS ASSIGNED TO NATIVE AMERICAN/AMERICAN INDIAN
7,RES16,1WHERE SPEND CHILDHOOD UNTIL AGE 16?  
7,ECONSUP1,MAIN SOURCE OF ECONOMIC SUPPORT
7,FEAR,AFRAID TO WALK AT NIGHT IN NEIGHBORHOOD
7,SEX,ORNTSEXUAL ORIENTATION
7,NATCITY,ZSOLVING PROBLEMS OF BIG CITIES -- VER Z
7,RELHH2,RELATIONSHIP OF PERSON 2 TO HEAD OF HOUSEHOLD
7,AWAY5,IS 5TH PERSON STAYING SOMEWHERE ELSE NOW?
7,SPPRES105PLUS,SPOUSE OCCUPATIONAL PRESTIGE SCORE USING THRESHOLD METHOD (2010)
7,OLD11,AGE OF 11TH PERSON (VISITOR)
7,RELATE12,RELATION OF 12TH PERSON (VISITOR) TO HEAD
7,WKPERSNL,IMPORTANCE OF PERSONAL CONTACT AT WORK
7,TAX,MIDTAXES ON MIDDLE INCOME PEOPLE TOO HIGH
7,RELHHD9,RELATION OF 9TH PERSON TO HOUSEHOLD HEAD
7,WHERE13,WHERE IS 13TH PERSON (VISITOR) STAYING?
7,ARTATT3,ATTENDED WITH FRIEND
7,NOUNEMP6,I WOULD MOVE OUTSIDE THE USA FOR WORK
7,PASEI10,INCPERCENTAGE OF $45K+ EARNERS IN PAOCC10 BASED ON ACS 2010
7,POLESCAP,CITIZEN ATTEMPTING TO ESCAPE CUSTODY
7,ABDEFECT,STRONG CHANCE OF SERIOUS DEFECT
7,COLSCI,NMNUMBER OF COLLEGE-LEVEL SCI COURSES R HAVE TAKEN
7,NATARMS,YNATIONAL DEFENSE -- VERSION Y
7,ARTATT5,ATTENDED WITH OTHER
7,OBEYLAW,SHOW IMPORTANT ALWAYS TO OBEY LAWS  
7,FAMINTJB,HOW OFTEN R FELT: DEMAND OF FAMILY LIFE INTERFERE WITH JOB
7,VOEDNME2,POSTSECONDARY INSTITUTION ATTENDED FOR CREDIT
7,PRVDHLTH,WHO PROVIDES FOR SICK PEOPLE
7,COEDUC,"HIGHEST YEAR SCHOOL COMPLETED, PARTNER"
7,AWAY2,IS 2ND PERSON STAYING SOMEWHERE ELSE NOW?
7,COOP,RS ATTITUDE TOWARD INTERVIEW
7,GOOGLESN,USE GOOGLESN
7,INDUS10,RS INDUSTRY CODE (NAICS 2007)
7,RELHHD6,RELATION OF 6TH PERSON TO HOUSEHOLD HEAD
7,SEX,PROMOSEX MAKES YOUR PROMOTION DIFFERENT
7,TWITTER,USE TWITTER
7,AGE,AGE OF RESPONDENT
7,HRS2,NUMBER OF HOURS USUALLY WORK A WEEK
7,INTMED,INTERESTED IN MEDICAL DISCOVERIES
7,EFTOTLT,TOTAL NUMBER OF STUDENTS ENROLLED IN COLLEGE RESPONDENT ATTENDED
7,PAPRES105PLUS,FATHER'S OCCUPATIONAL PRESTIGE SCORE USING THRESHOLD METHOD (2010)
7,MOBILE16,GEOGRAPHIC MOBILITY SINCE AGE 16
7,COWRKSLF,PARTNER SELF-EMP. OR WORKS FOR SOMEBODY ELSE
7,SIZE,SIZE OF PLACE IN 1000S
7,PRFMOTHR,OTHER REASON WHY DID NOT GO
7,COMPUSE,R USE COMPUTER
7,SPPOLICE,GOVT SPENDING ON LAW ENFORCEMENT
7,HIVTEST1,IN WHAT MONTH AND YEAR WAS YOUR LAST HIV TEST
7,CONLABOR,CONFIDENCE IN ORGANIZED LABOR
7,CONLEGIS,CONFIDENCE IN CONGRESS
7,NATSCI,SUPPORTING SCIENTIFIC RESEARCH        
7,HEALTH,30R USE HEALTH SITE IN PAST 30 DAYS
7,IF12WHO,WHO WOULD R HAVE VOTED FOR IN 2012 ELECTION
7,LESSREG,LESS GOVT REGULATION OF BUSINESS
7,NOUNEMP5,I WOULD MOVE WITHIN THE USA FOR WORK
7,PREMARSX,SEX BEFORE MARRIAGE
7,CONCLERG,CONFIDENCE IN ORGANIZED RELIGION
7,DATEINTV,DATE OF INTERVIEW
7,WHERE4,WHERE IS 4TH PERSON STAYING?
7,SUITIME2,HOW MANY YEARS AND MONTHS SINCE 2ND CLOSEST SUICIDE
7,VOTE12,DID R VOTE IN 2012 ELECTION
7,AGE,3AGE OF PERSON #3
7,BALNEG,SCI RESEARCH IS STRONGLY IN FAVOR OF HARMFUL RESULTS
7,HELPNOT,SHOULD GOVT DO MORE OR LESS?
7,ID,ECIDEMY JOB ALLOWS ME MAKE PART DECISIONS
7,PRFMWHY7,IMP OF LOCATION IN DECISION TO ATTEND PERF
7,SECJOB,IMPORTANCE OF JOB SECURITY IN A JOB
7,ATTEND,HOW OFTEN R ATTENDS RELIGIOUS SERVICES
7,RACE,THOTPOINTS ASSIGNED TO OTHER
7,RELHH1,2RELATIONSHIP OF PERSON 12 TO HEAD OF HOUSEHOLD
7,SPWRKSTA,SPOUSE LABOR FORCE STATUS
7,SOCBAR,SPEND EVENING AT BAR
7,HAPCOHAB,HAPPINESS OF RELT WITH PARTNER
7,GENDER9,GENDER OF 9TH PERSON
7,GENDER1,GENDER OF 1ST PERSON
7,AWAY6,IS 6TH PERSON STAYING SOMEWHERE ELSE NOW?
7,INTLBLKS,UNINTELLIGENT - INTELLIGENT
7,OLD1,1AGE OF 11TH PERSON (VISITOR)
7,FORM,WTWEIGHT DEAL WITH EXPERIMENTAL RANDOMIZATION
7,AGE,KDBRNR'S AGE WHEN 1ST CHILD BORN
7,MAR13,MARITAL STATUS OF 13TH PERSON (VISITOR)
7,BIBLE,YFEELINGS ABOUT THE BIBLE -- VERSION Z
7,DENOM,SPECIFIC DENOMINATION
7,EDUC,1EDUCATION LEVEL OF PERSON #1
7,DISCWK5,DISCRIMINATION AT WORK IN PAST 5 YRS
7,FEAR,HOMEDOES R FEEL SAFE AND SECURE AT HOME
7,RACE,2RACE OF PERSON NUMBER 2
7,CONRINC,RESPONDENT INCOME IN CONSTANT DOLLARS
7,RACE,4RACE OF PERSON NUMBER 4
7,SUICLSE1,HOW CLOSE WERE YOU TO CLOSEST SUICIDE VICTIM
7,CHILDS,NUMBER OF CHILDREN
7,OLD14,AGE OF 14TH PERSON (VISITOR)
7,SATJOB,1JOB SATISFACTION IN GENERAL
7,BIGBANG1,UNIVERSE BEGAN WITH A BIG EXPLOSION: TRUE OR FALSE
7,RELIG,KIDRELIGION R WAS RAISED IN
7,MAR6,MARITAL STATUS OF 6TH PERSON
7,NEXTGEN,SCIENCE & TECH. GIVE MORE OPPORTUNITIES TO NEXT GENERATION
7,CLOSEWHT,HOW CLOSE FEEL TO WHITES  
7,VETYEARS,YEARS IN ARMED FORCES
7,WWWMIN,WMINUTES PER WEEK USING WORK COMPUTER WWW
7,INCOME,91TOTAL FAMILY INCOME
7,PRFMDAN,WAS IT A DANCE PERFORMANCE
7,DISCAFF,WA WOMAN WON'T GET A JOB OR PROMOTION             
7,RES16,TYPE OF PLACE LIVED IN WHEN 16 YRS OLD
7,RELHH3,RELATIONSHIP OF PERSON 3 TO HEAD OF HOUSEHOLD
7,CLASS,ICLLIKE OR DISLIKE CLASSICAL MUSIC  
7,NATCITY,YASSISTANCE TO BIG CITIES -- VERSION Y
7,RANK,RS SELF RANKING OF SOCIAL POSITION
7,RHLPSOC,RS JOB IS USEFUL TO SOCIETY
7,SAVEJOBS,GOVT SUPPORT FOR DECLINING INDUSTRIES
7,HOMPOP,NUMBER OF PERSONS IN HOUSEHOLD
7,MORTRAVL,I WOULD ACCEPT A LONGER COMMUTE
7,NOUNEMP3, R WOULD ACCEPT TEMPORARY EMPLOYMENT TO AVOID UNEMPLOYMENT
7,LNGTHINV,HOW LONG WAS INTERVIEW
7,SEI10EDUC,PERCENTAGE OF SOME COLLEGE EDUC IN OCC10 BASED ON ACS 2010
7,TEENS,EXSEX BEFORE MARRIAGE -- TEENS 14-16
7,PROUDWRK,I AM PROUD OF THE TYPE OF WORK I DO
7,PRAYER,BIBLE PRAYER IN PUBLIC SCHOOLS
7,AGED,PARSHOULD AGED LIVE WITH THEIR CHILDRENAGEDCHLDSHOULD GROWN CHILDREN LIVE WITH PARENTSWEEKSWRKWEEKS R. WORKED LAST YEAR
7,RACETHWH,POINTS ASSIGNED TO WHITE
7,PUBAGNCY,REGISTERED AT A PUBLIC EMPLOYMENT AGENCY      
7,WKSUP,DOES R OR SPOUSE SUPERVISE ANYONE
7,TRUST,CRTWOULD TRUST THE COURTS                  
7,CONDOM,USED CONDOM LAST TIME  
7,RPROMOTN,R HAS OPPORTUNITY TO ADVANCE
7,RACLIVE,ANY OPP. RACE IN NEIGHBORHOOD
7,OVERSAMP,WEIGHTS FOR BLACK OVERSAMPLES
7,UNION,SOKHOW GOOD UNION FOR THE COUNTRY
7,BRNOTAX,DO PRIVATE COMPANIES AVOID TAXES
7,POLVIEWS,THINK OF SELF AS LIBERAL OR CONSERVATIVE
7,RELHHD12,RELATION OF 12TH PERSON (VISITOR) TO HEAD
7,XNORCSIZ,EXPANDED NORC. SIZE CODE
7,BALPOS,SCI RESEARCH IS STRONGLY IN FAVOR OF BENEFITS
7,HSBIO,R EVER TOOK A HIGH SCHOOL BIOLOGY COURSE
7,MAR2,MARITAL STATUS OF 2ND PERSON
7,NOUNEMP4, R WOULD ACCEPT TRAVEL LONGER TO WORK TO AVOID UNEMPLOYMENT
7,AWAY1,1IS 11TH PERSON (VISITOR) STAYING ELSEWHERE NOW?
7,OLD9,AGE OF 9TH PERSON
7,DISCAFFW,A WOMAN WON'T GET A JOB OR PROMOTION             
7,RACETHNA,POINTS ASSIGNED TO NATIVE AMERICAN/AMERICAN INDIAN
7,VISNHIST,HOW OFTEN R VISITED NATURAL HISTORY MUSEUM LAST YEAR
7,ARTWHY7,IMP OF LOCATION IN DECISION TO ATTEND EXHIBIT
7,NATFARE,ZCARING FOR THE POOR -- VERSION Z
7,RACDIF2,DIFFERENCES DUE TO INBORN DISABILITY
7,GOD,LVDIRFEEL GODS LOVE FOR R DIRECTLY
7,PRFMATT,5ATTENDED WITH OTHER
7,FACEBOOK,USE FACEBOOK
7,LOTR1,IN UNCERTAIN TIMES I USUALLY EXPECT BEST
7,INTSCI,INTERESTED IN NEW SCIENTIFIC DISCOVERIES
7,NATAID,FOREIGN AID
7,RELPERSN,R CONSIDER SELF A RELIGIOUS PERSON    
7,ARTATT1,ATTENDED WITH SPOUSE OR PARTNER
7,POLMURDR,CITIZEN QUESTIONED AS MURDER SUSPECT
7,HRSMONEY,R PREFERENCE RE: WORK HRS AND MONEY
7,ADFORJOB,ADVERTISED FOR A JOB IN NEWSPAPERS            
7,PRFMWHY6,IMP OF WANTING TO LEARN IN DECISION TO ATTEND PERF
7,PRFMFREE,WAS PERFORMANCE ATTENDED FREE
7,WKSUP,1DOES R OR SPOUSE OR PARTNER SUPERVISE ANYONE
7,FEJOBAFF,FOR OR AGAINST PREFERENTIAL HIRING OF WOMEN      
7,SPFUND,HOW FUNDAMENTALIST IS SPOUSE CURRENTLY
7,OLD8,AGE OF 8TH PERSON
7,WWWHR,HHOURS PER WEEK USE COMPUTER WWW
7,XMARSEX,1IS EXTRAMARITAL SEX WRONG?
7,WANTJOB2,WOULD LIKE TO HAVE A JOB NOW OR IN THE FUTURE  
7,JBINTFAM,HOW OFTEN R FELT: DEMAND OF JOB INTERFERE WITH FAMILY LIFE
7,INTSPACE,INTERESTED IN SPACE EXPLORATION
7,SPSECTOR,TYPE OF COLLEGE SPOUSE ATTENDED
7,GVINFLU2,WHAT PEO OR ORG HAVE 2ND MOST INF
7,PARTNERS,HOW MANY SEX PARTNERS R HAD IN LAST YEAR
7,SEX,5SEX OF PERSON NUMBER 5
7,SPHRS2,NO. OF HRS SPOUSE USUALLY WORKS A WEEK
7,SNSMOT2B,SECOND OTHER SOCIAL NETWORK
7,SPDEN,16DENOMINATION IN WHICH SPOUSE RAISED
7,RELATSEX,RELATION TO LAST SEX PARTNER
7,ID,OLSCATHOLICS ARE IDOLS
7,JOBSAT,HOW SATISFIED IS R WITH HIS/HER JOB
7,OWNGUN,HAVE GUN IN HOME
7,UNION,1DOES R OR SPOUSE OR PARTNER BELONG TO UNION
7,MAISCO88,"R'S MOTHER'S OCCUPATION, 1980 CENSUS & 1988 ISCO CODE"
7,OBEY,TO OBEY
7,NANOHARM,BALANCE WILL BE STRONGLY IN FAVOR OF THE BENEFITS OR SLIGHTLY
7,DWELOWN,DOES R OWN OR RENT HOME?
7,NATEDUC,ZIMPROVING THE EDUCATION SYSTEM -- VER Z
7,NATHEAL,ZIMPROVING HEALTH -- VERSION Z
7,EDUC,5EDUCATION LEVEL OF PERSON #5
7,RELIG,30R USE RELIGION SITE IN PAST 30 DAYS
7,BARATE,RATE OF BA DEGREE EARNING IN COLLEGE RESPONDENT ATTENDED
7,CLOSEBLK,HOW CLOSE FEEL TO BLACKS  
7,USUALHRS,HOW MANY HRS/WEEK DO YOU USUALLY WORK
7,FAMGEN,NUMBER OF FAMILY GENERATIONS IN HOUSEHOLD
7,BOYORGRL,SCI KNOWLEDGE: FATHER GENE DECIDES SEX OF BABY
7,LIBMSLM,ALLOW ANTI-AMERICAN MUSLIM CLERGYMEN'S BOOKS IN LIBRARY
7,LIFE,IS LIFE EXCITING OR DULL
7,HOPE1,I COULD GET OUT OF A JAM
7,WKSUP,SDOES SUBORDINATE SUPERVISE ANYONE
7,GOD,LOVEFEEL GODS LOVE DIRECTLY OR THRU OTHERS        
7,TAX,SPENDCHOICE BETWEEN REDUCING TAXES OR SPENDING MORE          
7,PRAY,FREQHOW OFTEN DOES R PRAY
7,SPKLANG,HOW WELL DOES R SPEAK OTHER LANGUAGE
7,OTHER,4PERSON #4 IS OTHER TYPE OF ACQUAINTANCE
7,HELPORG1,WILLING TO WORK HARDER FOR THE FIRM
7,WORDA,WORD A
7,JBTRAIN,DID R HAVE ANY TRAINING TO IMPROVE JOB SKILL PAST 12 MONTHS
7,AGE,4AGE OF PERSON #4
7,PRFMMUS,WAS IT A MUSIC PERFORMANCE
7,UNRELAT,NUMBER IN HOUSEHOLD NOT RELATED
7,EXTRAWRK,DID YOU WORK MULTIPLE JOBS IN PAST YR
7,INCOME,82TOTAL FAMILY INCOME
7,MASEI10,INCPERCENTAGE OF $45K+ EARNERS IN MAOCC10 BASED ON ACS 2010
7,UNEMP,EVER UNEMPLOYED IN LAST TEN YRS
7,WHERE2,WHERE IS 2ND PERSON STAYING?
7,PROMOTN,GPROCEDURES FOR PROMOTION
7,OLD1,2AGE OF 12TH PERSON (VISITOR)
7,PRFMWHY5,IMP OF WANTING TO SUPPORT COMMUNITY IN DECISION TO ATTEND PERF
7,SCITEXT,WHAT IT MEANS TO R TO STUDY SCIENTIFICALLY
7,WRKGOVT,GOVT OR PRIVATE EMPLOYEE
7,RACE,5RACE OF PERSON NUMBER 5
7,FAIR,JEWSJEWS COMMITTED TO FAIR AND EQUAL TREATMENT OF A
7,SPPRES10,5PLUSSPOUSE OCCUPATIONAL PRESTIGE SCORE USING THRESHOLD METHOD (2010)
7,GENDER2,GENDER OF 2ND PERSON
7,LOWPAY,I WOULD ACCEPT JOB FOR LOWER PAY
7,RELHHD5,RELATION OF 5TH PERSON TO HOUSEHOLD HEAD
